dep1	num1	dep2	num2	blank	dr	title	is_cancelled	is_closed	professor1	professor2	professor3	pid1	pid2	pid3	cid	
dep1:CHE	num1:505	dep2:	num2:	blank:	dr:	title:Advanced Heat and Mass Transfer	is_cancelled:N	is_closed:N	professor1:Dudley A. Saville	professor2:	professor3:	pid1:010004379	pid2:	pid3:	cid:001801	
dep1:CHE	num1:501	dep2:	num2:	blank:	dr:	title:Incompressible Fluid Mechanics	is_cancelled:N	is_closed:N	professor1:Sankaran Sundaresan	professor2:	professor3:	pid1:010004287	pid2:	pid3:	cid:001797	
dep1:CHE	num1:201	dep2:	num2:	blank:	dr:QR	title:An Introduction to Scientific Computing	is_cancelled:N	is_closed:N	professor1:Athanassios Z. Panagiotopoulos	professor2:	professor3:	pid1:310106812	pid2:	pid3:	cid:009031	
dep1:CHE	num1:454	dep2:	num2:	blank:	dr:	title:Senior Thesis	is_cancelled:N	is_closed:N	professor1:Jay B. Benziger	professor2:	professor3:	pid1:010000746	pid2:	pid3:	cid:001796	
dep1:CHE	num1:452	dep2:	num2:	blank:	dr:	title:Independent Work	is_cancelled:N	is_closed:N	professor1:Jay B. Benziger	professor2:	professor3:	pid1:010000746	pid2:	pid3:	cid:001794	
dep1:CHE	num1:592	dep2:	num2:	blank:	dr:	title:Seminar in Chemical Engineering	is_cancelled:N	is_closed:N	professor1:	professor2:	professor3:	pid1:	pid2:	pid3:	cid:009209	
dep1:CHE	num1:250	dep2:	num2:	blank:	dr:STX	title:Separations in Biotechnology and Chemical Process Engineering	is_cancelled:N	is_closed:N	professor1:Robert K. Prud'homme	professor2:	professor3:	pid1:010004447	pid2:	pid3:	cid:008920	
dep1:CHE	num1:346	dep2:	num2:	blank:	dr:	title:Chemical Engineering Laboratory	is_cancelled:N	is_closed:N	professor1:Jay B. Benziger	professor2:Richard A. Register	professor3:	pid1:010000746	pid2:010012393	pid3:	cid:008939	
dep1:CHE	num1:352	dep2:	num2:	blank:	dr:	title:Independent Work	is_cancelled:N	is_closed:N	professor1:Jay B. Benziger	professor2:	professor3:	pid1:010000746	pid2:	pid3:	cid:001772	
dep1:CHE	num1:441	dep2:	num2:	blank:	dr:	title:Chemical Reaction Engineering	is_cancelled:N	is_closed:N	professor1:Yannis G. Kevrekidis	professor2:	professor3:	pid1:010004324	pid2:	pid3:	cid:001783	
dep1:CHE	num1:423	dep2:	num2:	blank:	dr:	title:Biologically Inspired Materials	is_cancelled:N	is_closed:N	professor1:Ilhan A. Aksay	professor2:	professor3:	pid1:010027207	pid2:	pid3:	cid:009944	
dep1:CHE	num1:246	dep2:	num2:	blank:	dr:STX	title:Thermodynamics	is_cancelled:N	is_closed:N	professor1:Pablo G. Debenedetti	professor2:	professor3:	pid1:010000192	pid2:	pid3:	cid:001760	
dep1:CHE	num1:199	dep2:	num2:	blank:	dr:QR	title:Great Inventions That Changed the World	is_cancelled:N	is_closed:N	professor1:James Wei	professor2:	professor3:	pid1:010020060	pid2:	pid3:	cid:001753	
dep1:CHI	num1:402	dep2:	num2:	blank:	dr:LA	title:Advanced Classical Chinese II	is_cancelled:N	is_closed:N	professor1:Joanne Y. Chiang	professor2:	professor3:	pid1:010012614	pid2:	pid3:	cid:001077	
dep1:CHI	num1:102	dep2:	num2:	blank:	dr:	title:Elementary Chinese II	is_cancelled:N	is_closed:N	professor1:Chih-p'ing Chou	professor2:	professor3:	pid1:010003924	pid2:	pid3:	cid:001065	
dep1:CHI	num1:302	dep2:	num2:	blank:	dr:	title:Introduction to Classical Chinese II	is_cancelled:N	is_closed:N	professor1:Jing Wang	professor2:	professor3:	pid1:960193354	pid2:	pid3:	cid:001071	
dep1:CHI	num1:107	dep2:	num2:	blank:	dr:	title:Intermediate Chinese II	is_cancelled:N	is_closed:N	professor1:Hsin-I Tseng	professor2:	professor3:	pid1:960050950	pid2:	pid3:	cid:001068	
dep1:CHI	num1:404	dep2:	num2:	blank:	dr:	title:Fourth-Year Modern Chinese II	is_cancelled:N	is_closed:N	professor1:Hua-Hui Wei	professor2:	professor3:	pid1:960020155	pid2:	pid3:	cid:010101	
dep1:CHI	num1:108	dep2:	num2:	blank:	dr:	title:Intensive Intermediate Chinese	is_cancelled:N	is_closed:N	professor1:Yan Yan Chan	professor2:	professor3:	pid1:960050151	pid2:	pid3:	cid:001069	
dep1:CHI	num1:306	dep2:	num2:	blank:	dr:	title:Intensive Third-Year Modern Chinese II	is_cancelled:N	is_closed:N	professor1:Yan Xia	professor2:	professor3:	pid1:910091121	pid2:	pid3:	cid:010099	
dep1:CHI	num1:304	dep2:	num2:	blank:	dr:	title:Third-Year Modern Chinese II	is_cancelled:N	is_closed:N	professor1:Joanne Y. Chiang	professor2:	professor3:	pid1:010012614	pid2:	pid3:	cid:010097	
dep1:CHI	num1:412	dep2:	num2:	blank:	dr:LA	title:Readings in Classic Chinese Short Stories	is_cancelled:N	is_closed:N	professor1:Chih-p'ing Chou	professor2:	professor3:	pid1:010003924	pid2:	pid3:	cid:010112	
dep1:CHM	num1:525	dep2:ENV	num2:525	blank:	dr:	title:Production of Renewable Fuels and Energy	is_cancelled:N	is_closed:N	professor1:Gerard C. Dismukes	professor2:	professor3:	pid1:010000080	pid2:	pid3:	cid:010329	
dep1:CHM	num1:516	dep2:	num2:	blank:	dr:	title:Biophysical Chemistry II	is_cancelled:N	is_closed:N	professor1:Joshua D. Rabinowitz	professor2:	professor3:	pid1:960051411	pid2:	pid3:	cid:001024	
dep1:CHM	num1:544	dep2:ENV	num2:544	blank:	dr:	title:Metals in Biology	is_cancelled:N	is_closed:N	professor1:John T. Groves	professor2:	professor3:	pid1:010000748	pid2:	pid3:	cid:001045	
dep1:CHM	num1:542	dep2:	num2:	blank:	dr:	title:Principles of Macromolecular Structure	is_cancelled:N	is_closed:N	professor1:Michael H. Hecht	professor2:Clarence E. Schutt	professor3:	pid1:010012059	pid2:010004127	pid3:	cid:001043	
dep1:CHM	num1:534	dep2:	num2:	blank:	dr:	title:Modern Methods for Organic Synthesis	is_cancelled:N	is_closed:N	professor1:Erik J. Sorensen	professor2:David W. MacMillan	professor3:	pid1:960034840	pid2:960050163	pid3:	cid:001035	
dep1:CHM	num1:507	dep2:	num2:	blank:	dr:	title:Solid State Chemistry	is_cancelled:N	is_closed:N	professor1:Annabella Selloni	professor2:Roberto Car	professor3:	pid1:710091290	pid2:410091392	pid3:	cid:001015	
dep1:CHM	num1:502	dep2:	num2:	blank:	dr:	title:Advanced Quantum Chemistry	is_cancelled:N	is_closed:N	professor1:Herschel A. Rabitz	professor2:	professor3:	pid1:010004567	pid2:	pid3:	cid:001008	
dep1:CHM	num1:408	dep2:	num2:	blank:	dr:STX	title:Inorganic Chemistry:  Reactions and Mechanisms	is_cancelled:N	is_closed:N	professor1:Jeffrey Schwartz	professor2:	professor3:	pid1:010000580	pid2:	pid3:	cid:000995	
dep1:CHM	num1:406	dep2:	num2:	blank:	dr:	title:Advanced Physical Chemistry: Chemical Dynamics and Thermodynamics	is_cancelled:N	is_closed:N	professor1:Salvatore Torquato	professor2:	professor3:	pid1:010027208	pid2:	pid3:	cid:001004	
dep1:CHM	num1:306	dep2:	num2:	blank:	dr:	title:Physical Chemistry: Chemical Thermodynamics and Kinetics	is_cancelled:N	is_closed:N	professor1:Wolfgang Richter	professor2:	professor3:	pid1:010011618	pid2:	pid3:	cid:000993	
dep1:CHM	num1:236	dep2:COS	num2:236	blank:	dr:	title:An Integrated, Quantitative Introduction to the Natural Sciences IV	is_cancelled:N	is_closed:N	professor1:David Botstein	professor2:Leonid Kruglyak	professor3:Joshua D. Rabinowitz	pid1:960021328	pid2:000108234	pid3:960051411	cid:009681	
dep1:CHM	num1:234	dep2:COS	num2:234	blank:	dr:	title:An Integrated, Quantitative Introduction to the Natural Sciences II	is_cancelled:N	is_closed:N	professor1:Olga G. Troyanskaya	professor2:Daniel R. Marlow	professor3:Clarence E. Schutt	pid1:960037836	pid2:010003419	pid3:010004127	cid:009381	
dep1:CHM	num1:233	dep2:COS	num2:233	blank:	dr:ST	title:An Integrated, Quantitative Introduction to the Natural Sciences II	is_cancelled:N	is_closed:N	professor1:Daniel R. Marlow	professor2:David Botstein	professor3:Clarence E. Schutt	pid1:010003419	pid2:960021328	pid3:010004127	cid:009380	
dep1:CHM	num1:538	dep2:	num2:	blank:	dr:	title:Topics in Biological Chemistry	is_cancelled:N	is_closed:N	professor1:Darby R. Schmidt	professor2:	professor3:	pid1:000522310	pid2:	pid3:	cid:001039	
dep1:CHM	num1:412	dep2:	num2:	blank:	dr:	title:Applied Quantitative Analysis: Molecular Recognition	is_cancelled:N	is_closed:N	professor1:Jannette L. Carey	professor2:	professor3:	pid1:010012465	pid2:	pid3:	cid:009100	
dep1:CHM	num1:304	dep2:	num2:	blank:	dr:ST	title:Organic Chemistry II - Biological Emphasis	is_cancelled:N	is_closed:N	professor1:Martin F. Semmelhack	professor2:Henry L. Gingrich	professor3:	pid1:010004133	pid2:010005832	pid3:	cid:000988	
dep1:CHM	num1:302	dep2:	num2:	blank:	dr:ST	title:Organic Chemistry II	is_cancelled:N	is_closed:N	professor1:Maitland Jones	professor2:Erik J. Sorensen	professor3:Henry L. Gingrich	pid1:010000969	pid2:960034840	pid3:010005832	cid:000985	
dep1:CHM	num1:202	dep2:	num2:	blank:	dr:ST	title:General Chemistry II	is_cancelled:N	is_closed:N	professor1:Andrew B. Bocarsly	professor2:Robert P. L'Esperance	professor3:	pid1:010004521	pid2:010003459	pid3:	cid:000976	
dep1:CLA	num1:514	dep2:	num2:	blank:	dr:	title:Problems in Greek Literature	is_cancelled:N	is_closed:N	professor1:Christian A. Kaesser	professor2:	professor3:	pid1:960039035	pid2:	pid3:	cid:001125	
dep1:CLA	num1:506	dep2:	num2:	blank:	dr:	title:Greek Tragedy	is_cancelled:N	is_closed:N	professor1:Simon D. Goldhill	professor2:	professor3:	pid1:960182508	pid2:	pid3:	cid:001119	
dep1:CLA	num1:534	dep2:	num2:	blank:	dr:	title:Roman Lyric and Elegiac Poetry	is_cancelled:N	is_closed:N	professor1:Andrew M. Feldherr	professor2:	professor3:	pid1:000106044	pid2:	pid3:	cid:001137	
dep1:CLA	num1:548	dep2:HLS	num2:548	blank:	dr:	title:Problems in Ancient History	is_cancelled:N	is_closed:N	professor1:Alan M. Stahl	professor2:	professor3:	pid1:960055174	pid2:	pid3:	cid:001147	
dep1:CLA	num1:500	dep2:	num2:	blank:	dr:	title:Greek Prose Composition	is_cancelled:N	is_closed:N	professor1:Christian Wildberg	professor2:	professor3:	pid1:810073979	pid2:	pid3:	cid:001112	
dep1:CLA	num1:211	dep2:	num2:	blank:	dr:EC	title:Rhetoric:  Classical Theory, Modern Practice	is_cancelled:N	is_closed:N	professor1:Andrew L. Ford	professor2:Kellam M. Conover	professor3:Andrew Y. Hui	pid1:010000885	pid2:960032620	pid3:960033018	cid:010269	
dep1:CLA	num1:235	dep2:HLS	num2:235	blank:	dr:LA	title:Antiquity After Antiquity:  Homer	is_cancelled:N	is_closed:N	professor1:Constanze Magdalene Güthenke	professor2:	professor3:	pid1:960021959	pid2:	pid3:	cid:010268	
dep1:CLA	num1:522	dep2:	num2:	blank:	dr:	title:Problems in Greek History	is_cancelled:N	is_closed:N	professor1:T. C. Brennan	professor2:	professor3:	pid1:410053913	pid2:	pid3:	cid:001131	
dep1:CLA	num1:326	dep2:HIS	num2:326	blank:	dr:HA	title:Topics in Ancient History and Religion	is_cancelled:N	is_closed:N	professor1:Harriet I. Flower	professor2:	professor3:	pid1:960034434	pid2:	pid3:	cid:001104	
dep1:CLA	num1:335	dep2:HLS	num2:335	blank:	dr:LA	title:Studies in the Classical Tradition	is_cancelled:N	is_closed:N	professor1:Janet M. Martin	professor2:	professor3:	pid1:010004112	pid2:	pid3:	cid:001109	
dep1:CLA	num1:218	dep2:HIS	num2:218	blank:	dr:HA	title:The Roman Republic	is_cancelled:N	is_closed:N	professor1:Edward J. Champlin	professor2:	professor3:	pid1:010002434	pid2:	pid3:	cid:001095	
dep1:CLA	num1:215	dep2:	num2:	blank:	dr:LA	title:The Literature of the Romans	is_cancelled:N	is_closed:N	professor1:Denis C. Feeney	professor2:	professor3:	pid1:910106245	pid2:	pid3:	cid:009249	
dep1:CLA	num1:546	dep2:	num2:	blank:	dr:	title:Problems in Roman History	is_cancelled:N	is_closed:N	professor1:Edward J. Champlin	professor2:Robert A. Kaster	professor3:	pid1:010002434	pid2:610082756	pid3:	cid:001145	
dep1:CLG	num1:102	dep2:	num2:	blank:	dr:	title:Beginner's Greek: Attic Prose	is_cancelled:N	is_closed:N	professor1:Andrew L. Ford	professor2:	professor3:	pid1:010000885	pid2:	pid3:	cid:003244	
dep1:CLG	num1:103	dep2:	num2:	blank:	dr:	title:Ancient Greek: An Intensive Introduction	is_cancelled:N	is_closed:N	professor1:Joshua T. Katz	professor2:	professor3:	pid1:410076165	pid2:	pid3:	cid:003245	
dep1:CLG	num1:310	dep2:	num2:	blank:	dr:LA	title:Topics in Greek Literature	is_cancelled:N	is_closed:N	professor1:Froma I. Zeitlin	professor2:	professor3:	pid1:010000909	pid2:	pid3:	cid:003264	
dep1:CLG	num1:108	dep2:	num2:	blank:	dr:	title:Homer	is_cancelled:N	is_closed:N	professor1:Mark Buchan	professor2:	professor3:	pid1:610106804	pid2:	pid3:	cid:003248	
dep1:COM	num1:560	dep2:	num2:	blank:	dr:	title:The Novel and Romance	is_cancelled:N	is_closed:N	professor1:April Alliston	professor2:	professor3:	pid1:010012405	pid2:	pid3:	cid:004089	
dep1:COM	num1:536	dep2:	num2:	blank:	dr:	title:Topics in Critical Theory	is_cancelled:N	is_closed:N	professor1:Daniel Heller-Roazen	professor2:	professor3:	pid1:310106779	pid2:	pid3:	cid:009993	
dep1:COM	num1:584	dep2:	num2:	blank:	dr:	title:Authors in a Comparative Context	is_cancelled:N	is_closed:N	professor1:David M. Bellos	professor2:	professor3:	pid1:110075178	pid2:	pid3:	cid:004098	
dep1:COM	num1:314	dep2:ART	num2:334	blank:	dr:LA	title:The Renaissance: Michelangelo: Artist, Poet, Genius	is_cancelled:N	is_closed:N	professor1:Leonard Barkan	professor2:	professor3:	pid1:710109073	pid2:	pid3:	cid:004041	
dep1:COM	num1:408	dep2:	num2:	blank:	dr:LA	title:Character	is_cancelled:N	is_closed:N	professor1:Benjamin Conisbee Baer	professor2:	professor3:	pid1:960064290	pid2:	pid3:	cid:009943	
dep1:COM	num1:301	dep2:	num2:	blank:	dr:LA	title:Theory and Methods of Comparative Literature: Critical and Literary Theory	is_cancelled:N	is_closed:N	professor1:Claudia   Brodsky Lacour	professor2:	professor3:	pid1:010000788	pid2:	pid3:	cid:004032	
dep1:COM	num1:362	dep2:CHV	num2:362	blank:	dr:EM	title:Stolen Years: Youth Under the Nazis in World War II	is_cancelled:N	is_closed:N	professor1:Froma I. Zeitlin	professor2:	professor3:	pid1:010000909	pid2:	pid3:	cid:009951	
dep1:COM	num1:375	dep2:WOM	num2:375	blank:	dr:	title:What is a Body?  Philosophy, Gender, Queer Theory	is_cancelled:N	is_closed:N	professor1:Gayle M. Salamon	professor2:	professor3:	pid1:960064592	pid2:	pid3:	cid:010373	
dep1:COM	num1:370	dep2:AFS	num2:400	blank:	dr:LA	title:Topics in Comparative Literature	is_cancelled:N	is_closed:N	professor1:Efthymia Rentzou	professor2:	professor3:	pid1:960039380	pid2:	pid3:	cid:004057	
dep1:COM	num1:235	dep2:	num2:	blank:	dr:	title:Fantastic Fiction	is_cancelled:N	is_closed:N	professor1:Eileen A. Reeves	professor2:	professor3:	pid1:010043450	pid2:	pid3:	cid:010255	
dep1:COM	num1:373	dep2:	num2:	blank:	dr:	title:The Old and the New in 1913	is_cancelled:N	is_closed:N	professor1:Jean-Michel   Rabaté	professor2:	professor3:	pid1:960070960	pid2:	pid3:	cid:010254	
dep1:COM	num1:311	dep2:MED	num2:311	blank:	dr:LA	title:Reading Medieval Culture	is_cancelled:N	is_closed:N	professor1:Marina S. Brownlee	professor2:	professor3:	pid1:000081033	pid2:	pid3:	cid:009137	
dep1:COM	num1:569	dep2:	num2:	blank:	dr:	title:Gender and Narrative	is_cancelled:N	is_closed:N	professor1:April Alliston	professor2:	professor3:	pid1:010012405	pid2:	pid3:	cid:009215	
dep1:COM	num1:535	dep2:	num2:	blank:	dr:	title:Contemporary Critical Theories	is_cancelled:N	is_closed:N	professor1:Daniel Heller-Roazen	professor2:	professor3:	pid1:310106779	pid2:	pid3:	cid:004077	
dep1:COM	num1:206	dep2:HUM	num2:206	blank:	dr:LA	title:Masterworks of European Literature	is_cancelled:N	is_closed:N	professor1:Maria A. DiBattista	professor2:P. A. Sitney	professor3:	pid1:010004525	pid2:010000276	pid3:	cid:003770	
dep1:COM	num1:303	dep2:	num2:	blank:	dr:LA	title:Comparative History of Literary Theory	is_cancelled:N	is_closed:N	professor1:Sandra L. Bermann	professor2:	professor3:	pid1:010003995	pid2:	pid3:	cid:009520	
dep1:COM	num1:338	dep2:	num2:	blank:	dr:LA	title:Forms of Short Fiction	is_cancelled:N	is_closed:N	professor1:David M. Bellos	professor2:	professor3:	pid1:110075178	pid2:	pid3:	cid:004055	
dep1:COM	num1:237	dep2:THR	num2:237	blank:	dr:LA	title:Comedy	is_cancelled:N	is_closed:N	professor1:Leonard Barkan	professor2:	professor3:	pid1:710109073	pid2:	pid3:	cid:009548	
dep1:COM	num1:562	dep2:	num2:	blank:	dr:	title:20th-Century Narrative	is_cancelled:N	is_closed:N	professor1:Jean-Michel   Rabaté	professor2:	professor3:	pid1:960070960	pid2:	pid3:	cid:004091	
dep1:COS	num1:116	dep2:	num2:	blank:	dr:ST	title:The Computational Universe	is_cancelled:N	is_closed:N	professor1:Adam Finkelstein	professor2:	professor3:	pid1:410075217	pid2:	pid3:	cid:009998	
dep1:COS	num1:333	dep2:	num2:	blank:	dr:	title:Advanced Programming Techniques	is_cancelled:N	is_closed:N	professor1:Brian W. Kernighan	professor2:	professor3:	pid1:010043181	pid2:	pid3:	cid:002065	
dep1:COS	num1:423	dep2:	num2:	blank:	dr:	title:Theory of Algorithms	is_cancelled:N	is_closed:N	professor1:Robert E. Tarjan	professor2:	professor3:	pid1:010004635	pid2:	pid3:	cid:002071	
dep1:COS	num1:598D	dep2:	num2:	blank:	dr:	title:Advanced Topics in Computer Science	is_cancelled:N	is_closed:N	professor1:Fei Fei Li	professor2:	professor3:	pid1:000767485	pid2:	pid3:	cid:002131	
dep1:COS	num1:598C	dep2:	num2:	blank:	dr:	title:Advanced Topics in Computer Science	is_cancelled:N	is_closed:N	professor1:Szymon M. Rusinkiewicz	professor2:	professor3:	pid1:960007434	pid2:	pid3:	cid:002130	
dep1:COS	num1:598B	dep2:	num2:	blank:	dr:	title:Advanced Topics in Computer Science	is_cancelled:N	is_closed:N	professor1:Andrea S. LaPaugh	professor2:	professor3:	pid1:010000279	pid2:	pid3:	cid:002129	
dep1:COS	num1:598A	dep2:	num2:	blank:	dr:	title:Advanced Topics in Computer Science	is_cancelled:N	is_closed:N	professor1:Jaswinder P. Singh	professor2:Kai Li	professor3:David P. Walker	pid1:000107891	pid2:010000298	pid3:960007440	cid:002128	
dep1:COS	num1:594	dep2:	num2:	blank:	dr:	title:Advanced Topics in Theory of Algorithms	is_cancelled:N	is_closed:N	professor1:Moses S. Charikar	professor2:	professor3:	pid1:410108128	pid2:	pid3:	cid:002114	
dep1:COS	num1:557	dep2:MOL	num2:557	blank:	dr:	title:Analysis & Visualization of Large-Scale Genomic Data Sets	is_cancelled:N	is_closed:N	professor1:Olga G. Troyanskaya	professor2:	professor3:	pid1:960037836	pid2:	pid3:	cid:009367	
dep1:COS	num1:522	dep2:	num2:	blank:	dr:	title:Computational Complexity	is_cancelled:N	is_closed:N	professor1:Boaz M. Barak	professor2:	professor3:	pid1:960050249	pid2:	pid3:	cid:002100	
dep1:COS	num1:424	dep2:	num2:	blank:	dr:	title:Interacting with Data	is_cancelled:N	is_closed:N	professor1:David M. Blei	professor2:Robert E. Schapire	professor3:	pid1:960065076	pid2:960019894	pid3:	cid:010279	
dep1:COS	num1:479	dep2:ELE	num2:479	blank:	dr:STX	title:Pervasive Information Systems	is_cancelled:N	is_closed:N	professor1:Wayne H. Wolf	professor2:Perry R. Cook	professor3:	pid1:010012557	pid2:310068094	pid3:	cid:008905	
dep1:COS	num1:325	dep2:MUS	num2:315	blank:	dr:LA	title:Transforming Reality by Computer	is_cancelled:N	is_closed:N	professor1:Perry R. Cook	professor2:	professor3:	pid1:310068094	pid2:	pid3:	cid:002063	
dep1:COS	num1:498	dep2:	num2:	blank:	dr:	title:Senior Independent Work (B.S.E. candidates only)	is_cancelled:N	is_closed:N	professor1:Vivek S. Pai	professor2:	professor3:	pid1:410106398	pid2:	pid3:	cid:002087	
dep1:COS	num1:461	dep2:	num2:	blank:	dr:	title:Computer Networks	is_cancelled:N	is_closed:N	professor1:Jennifer L. Rexford	professor2:	professor3:	pid1:000207804	pid2:	pid3:	cid:002078	
dep1:COS	num1:444	dep2:	num2:	blank:	dr:SA	title:Internet Auctions: Theory and Practice	is_cancelled:N	is_closed:N	professor1:Kenneth Steiglitz	professor2:	professor3:	pid1:010001425	pid2:	pid3:	cid:008787	
dep1:COS	num1:426	dep2:	num2:	blank:	dr:	title:Computer Graphics	is_cancelled:N	is_closed:N	professor1:Thomas A. Funkhouser	professor2:	professor3:	pid1:910083875	pid2:	pid3:	cid:002073	
dep1:COS	num1:398	dep2:	num2:	blank:	dr:	title:Junior Independent Work (B.S.E. candidates only)	is_cancelled:N	is_closed:N	professor1:Vivek S. Pai	professor2:	professor3:	pid1:410106398	pid2:	pid3:	cid:002069	
dep1:COS	num1:320	dep2:	num2:	blank:	dr:	title:Compiling Techniques	is_cancelled:N	is_closed:N	professor1:David I. August	professor2:	professor3:	pid1:010032047	pid2:	pid3:	cid:002061	
dep1:COS	num1:126	dep2:	num2:	blank:	dr:QR	title:General Computer Science	is_cancelled:N	is_closed:N	professor1:Kevin Wayne	professor2:	professor3:	pid1:610090478	pid2:	pid3:	cid:002051	
dep1:COS	num1:217	dep2:	num2:	blank:	dr:QR	title:Introduction to Programming Systems	is_cancelled:N	is_closed:N	professor1:Andrew W. Appel	professor2:	professor3:	pid1:010004012	pid2:	pid3:	cid:002053	
